size,count,normal
3,1,its ranks traditional
3,1,ranks traditional republicans
3,1,traditional republicans replacing
3,1,republicans replacing them
3,1,replacing them with
3,1,them with ideological
3,1,with ideological fellow
3,1,ideological fellow travelers
3,1,as their policies
3,1,their policies threatened
3,1,policies threatened to
3,1,threatened to lose
3,1,to lose voters
3,1,lose voters by
3,1,voters by concentrating
3,1,by concentrating wealth
3,1,wealth upward and
3,1,upward and hollowing
3,1,and hollowing out
3,1,hollowing out the
3,1,middle class republicans
3,1,class republicans increasingly
3,1,republicans increasingly warned
3,1,increasingly warned that
3,1,warned that minority
3,1,that minority voters
3,1,minority voters wanted
3,1,voters wanted socialism
3,1,wanted socialism and
3,1,socialism and were
3,1,and were destroying
3,1,were destroying the
3,1,destroying the nation
3,1,the nation to
3,1,nation to get
3,1,to get it
3,1,trump rode that
3,1,rode that narrative
3,1,that narrative to
3,1,narrative to power
3,1,to power and
3,1,power and now
3,1,and now tearing
3,1,now tearing down
3,1,tearing down the
3,1,down the current
3,1,the current government
3,1,current government is
3,1,government is the
3,1,is the idea
3,1,idea that drives
3,1,that drives the
3,1,drives the republican
3,1,just last night
3,1,last night in
3,1,night in his
3,1,in his apparent
3,1,his apparent realization
3,1,apparent realization that
3,1,realization that the
3,1,that the party
3,1,the party is
3,1,party is moving
3,1,is moving beyond
3,1,moving beyond him
3,1,beyond him trump
3,1,him trump launched
3,1,trump launched a
3,1,launched a new
3,1,a new attack
3,1,new attack on
3,1,attack on black
3,1,on black georgia
3,1,black georgia election
3,1,georgia election worker
3,1,election worker ruby
3,1,worker ruby freeman
3,1,ruby freeman falsely
3,1,freeman falsely accusing
3,1,falsely accusing her
3,1,accusing her once
3,1,her once again
3,1,once again of
3,1,again of delivering
3,1,of delivering suitcases
3,1,delivering suitcases of
3,1,suitcases of fraudulent
3,1,of fraudulent ballots
3,1,fraudulent ballots in
3,1,ballots in the
3,1,in the 2020
3,1,the 2020 presidential
3,1,2020 presidential election
3,1,presidential election to
3,1,election to steal
3,1,to steal victory
3,1,steal victory from
3,1,victory from him
3,1,trump said he
3,1,said he is
3,1,he is fighting
3,1,is fighting the
3,1,fighting the evils
3,1,the evils and
3,1,evils and treachery
3,1,and treachery of
3,1,treachery of the
3,1,of the radical
3,1,the radical left
3,1,radical left monsters
3,1,left monsters who
3,1,monsters who want
3,1,want to see
3,1,to see america
3,1,see america die
3,1,america die that
3,1,die that republicans
3,1,that republicans now
3,1,republicans now have
3,1,now have a
3,1,have a wing
3,1,a wing openly
3,1,wing openly determined
3,1,openly determined to
3,1,determined to destroy
3,1,destroy the federal
3,1,federal government is
3,1,government is not
3,1,not a function
3,1,a function of
3,1,function of a
3,1,of a few
3,1,a few outliers
3,1,few outliers who
3,1,outliers who have
3,1,who have wormed
3,1,have wormed their
3,1,wormed their way
3,1,their way into
3,1,way into congress
3,1,into congress it
3,1,congress it is
3,1,is the logical
3,1,outcome of this
3,1,of this worldview
3,1,lawmakers like matt
3,1,like matt gaetz
3,1,matt gaetz r-fl
3,1,gaetz r-fl and
3,1,r-fl and lauren
3,1,and lauren boebert
3,1,lauren boebert r-co
3,1,boebert r-co are
3,1,r-co are clearly
3,1,are clearly enjoying
3,1,clearly enjoying the
3,1,enjoying the power
3,1,the power they
3,1,power they are
3,1,they are currently
3,1,are currently wielding
3,1,currently wielding but
3,1,wielding but their
3,1,but their larger
3,1,their larger project
3,1,larger project is
3,1,project is the
3,1,is the one
3,1,the one the
3,1,one the party
3,1,party has advertised
3,1,has advertised since
3,1,advertised since they
3,1,since they were
3,1,they were children
3,1,were children stopping
3,1,children stopping the
3,1,stopping the government
3,1,the government from
3,1,government from any
3,1,from any of
3,1,any of the
3,1,of the actions
3,1,the actions it
3,1,actions it has
3,1,it has called
3,1,has called marxist
3,1,called marxist or
3,1,marxist or socialist
3,1,or socialist burning
3,1,socialist burning it
3,1,burning it all
3,1,it all down
3,1,all down to
3,1,down to make
3,1,to make white
3,1,make white americans
3,1,white americans free
3,1,destruction doesn't 
3,1,doesn't  take
3,1, take skill
3,1,take skill at
3,1,skill at governance
3,1,at governance it
3,1,governance it only
3,1,it only requires
3,1,only requires obstruction
3,1,the 20 are
3,1,20 are good
3,1,are good at
3,1,good at that
3,1,but a new
3,1,a new era
3,1,new era is
3,1,era is pushing
3,1,is pushing the
3,1,pushing the reagan
3,1,the reagan era
3,1,reagan era aside
3,1,plenty of republicans
3,1,of republicans who
3,1,want to deregulate
3,1,to deregulate business
3,1,deregulate business and
3,1,business and cut
3,1,and cut taxes
3,1,cut taxes recognize
3,1,taxes recognize that
3,1,recognize that it
3,1,it is our
3,1,is our democratic
3,1,our democratic government
3,1,democratic government and
3,1,government and the
3,1,and the rule
3,1,the rule of
3,1,rule of law
3,1,of law that
3,1,law that protects
3,1,that protects their
3,1,protects their investments
3,1,their investments and
3,1,investments and that
3,1,and that maintaining
3,1,that maintaining the
3,1,maintaining the government
3,1,the government will
3,1,government will take
3,1,will take basic
3,1,take basic laws
3,1,basic laws and
3,1,laws and the
3,1,and the skills
3,1,the skills to
3,1,skills to negotiate
3,1,to negotiate and
3,1,negotiate and pass
3,1,and pass them
3,1,same time after
3,1,time after two
3,1,after two years
3,1,two years of
3,1,years of democratic
3,1,of democratic control
3,1,democratic control americans
3,1,control americans have
3,1,americans have seen
3,1,have seen that
3,1,seen that government
3,1,that government can
3,1,government can work
3,1,can work for
3,1,work for them
3,1,for them and
3,1,them and they
3,1,and they appear
3,1,they appear to
3,1,appear to like
3,1,to like the
3,1,like the new
3,1,the new laws
3,1,laws that have
3,1,that have created
3,1,have created jobs
3,1,created jobs including
3,1,jobs including in
3,1,including in manufacturing
3,1,in manufacturing and
3,1,manufacturing and invested
3,1,and invested in
3,1,invested in social
3,1,in social services
3,1,social services and
3,1,services and are
3,1,and are rebuilding
3,1,are rebuilding infrastructure
3,1,want to get
3,1,to get reelected
3,1,get reelected are
3,1,reelected are moving
3,1,are moving away
3,1,moving away from
3,1,from the extremists
3,1,the extremists to
3,1,extremists to take
3,1,to take credit
3,1,take credit for
3,1,credit for the
3,1,for the laws
3,1,the laws passed
3,1,laws passed under
3,1,passed under the
3,1,under the democrats
3,1,just today senate
3,1,today senate minority
3,1,senate minority leader
3,1,minority leader mitch
3,1,leader mitch mcconnell
3,1,mitch mcconnell of
3,1,mcconnell of kentucky
3,1,of kentucky ohio
3,1,kentucky ohio governor
3,1,ohio governor mike
3,1,governor mike dewine
3,1,mike dewine and
3,1,dewine and former
3,1,and former ohio
3,1,former ohio senator
3,1,ohio senator rob
3,1,senator rob portman
3,1,rob portman all
3,1,portman all republicans
3,1,all republicans joined
3,1,republicans joined president
3,1,joined president joe
3,1,joe biden democratic
3,1,biden democratic governor
3,1,democratic governor of
3,1,governor of kentucky
3,1,of kentucky andy
3,1,kentucky andy beshear
3,1,andy beshear and
3,1,beshear and democratic
3,1,and democratic ohio
3,1,democratic ohio senator
3,1,ohio senator sherrod
3,1,senator sherrod brown
3,1,sherrod brown in
3,1,brown in covington
3,1,in covington kentucky
3,1,covington kentucky to
3,1,kentucky to visit
3,1,to visit the
3,1,visit the brent
3,1,the brent spence
3,1,brent spence bridge
3,1,spence bridge between
3,1,bridge between covington
3,1,between covington and
3,1,covington and cincinnati
3,1,and cincinnati ohio
3,1,the bridge is
3,1,bridge is on
3,1,is on one
3,1,on one of
3,1,of the country's
3,1,the country's busiest
3,1,country's busiest freight
3,1,busiest freight corridors
3,1,freight corridors and
3,1,corridors and is
3,1,and is being
3,1,is being rebuilt
3,1,being rebuilt with
3,1,rebuilt with money
3,1,with money from
3,1,money from the
3,1,from the bipartisan
3,1,the bipartisan infrastructure
3,1,bipartisan infrastructure law
3,1,infrastructure law passed
3,1,law passed in
3,1,passed in 2021
3,1,in ohio yesterday
3,1,ohio yesterday jason
3,1,yesterday jason stephens
3,1,jason stephens a
3,1,stephens a republican
3,1,a republican promising
3,1,republican promising to
3,1,promising to stop
3,1,to stop far
3,1,stop far right
3,1,far right policies
3,1,right policies joined
3,1,policies joined with
3,1,joined with democrats
3,1,with democrats to
3,1,democrats to snatch
3,1,to snatch the
3,1,snatch the speaker's
3,1,the speaker's chair
3,1,speaker's chair from
3,1,chair from a
3,1,from a far
3,1,a far right
3,1,far right republican
3,1,right republican who
3,1,republican who focused
3,1,who focused on
3,1,focused on religion
3,1,on religion and
3,1,religion and opposing
3,1,and opposing abortion
3,1,opposing abortion rights
3,1,abortion rights and
3,1,rights and who
3,1,and who believed
3,1,who believed he
3,1,believed he had
3,1,he had sewn
3,1,had sewn up
3,1,sewn up the
3,1,up the necessary
3,1,the necessary votes
3,1,necessary votes in
3,1,votes in his
3,1,in his party
3,1,a democratic state
3,1,democratic state representative
3,1,state representative told
3,1,representative told morgan
3,1,told morgan trau
3,1,morgan trau of
3,1,trau of abc
3,1,of abc news
3,1,"abc news ,"
3,1,"news , speaker"
3,1,", speaker stephens"
3,1,speaker stephens led
3,1,stephens led a
3,1,led a coalition
3,1,a coalition of
3,1,coalition of moderate
3,1,of moderate lawmakers
3,1,moderate lawmakers from
3,1,lawmakers from across
3,1,from across the
3,1,across the aisle
3,1,the aisle who
3,1,aisle who will
3,1,who will now
3,1,will now focus
3,1,now focus on
3,1,focus on delivering
3,1,on delivering the
3,1,delivering the common
3,1,the common sense
3,1,common sense solutions
3,1,sense solutions that
3,1,solutions that ohioans
3,1,that ohioans sent
3,1,ohioans sent us
3,1,sent us here
3,1,us here to
3,1,here to deliver
3,1,to deliver now
3,1,deliver now we
3,1,now we can
3,1,we can work
3,1,can work on
3,1,work on investing
3,1,on investing in
3,1,investing in our
3,1,in our communities
3,1,our communities on
3,1,communities on public
3,1,on public education
3,1,public education and
3,1,education and workforce
3,1,and workforce development
3,1,workforce development notes
3,1,development notes josh
3,1,notes josh marshall
3,1,josh marshall @joshtpm
3,1,marshall @joshtpm worth
3,1,@joshtpm worth remembering
3,1,worth remembering nancy
3,1,remembering nancy pelosi
3,1,nancy pelosi just
3,1,pelosi just ran
3,1,just ran the
3,1,the house for
3,1,house for two
3,1,two years with
3,1,years with the
3,1,with the exact
3,1,the exact same
3,1,exact same margin
3,1,she not only
3,1,not only easily
3,1,only easily commanded
3,1,easily commanded the
3,1,commanded the speakership
3,1,the speakership but
3,1,speakership but passed
3,1,but passed a
3,1,passed a lot
3,1,a lot of
3,1,lot of legislation
3,1,part of this
3,1,of this is
3,1,this is that
3,1,is that the
3,1,that the dems
3,1,the dems are
3,1,dems are not
3,1,not the gop
3,1,the radicalism and
3,1,radicalism and propensity
3,1,and propensity for
3,1,propensity for parliamentary
3,1,for parliamentary 5:44
3,1,parliamentary 5:44 pm
3,1,5:44 pm ∙
3,1,3 2023 9946
3,1,2023 9946 likes
3,1,9946 likes 1562
3,1,likes 1562 retweets
3,1,1562 retweets https://www.vox.com/2021/1/6/22218058/republicans-objections-election-results
3,1,retweets https://www.vox.com/2021/1/6/22218058/republicans-objections-election-results https://www.nytimes.com/interactive/2021/01/07/us/elections/electoral-college-biden-objectors.html
3,1,https://www.vox.com/2021/1/6/22218058/republicans-objections-election-results https://www.nytimes.com/interactive/2021/01/07/us/elections/electoral-college-biden-objectors.html https://www.cnbc.com/2019/01/02/nancy-pelosi-voted-house-speaker-as-democrats-take-majority.html
3,1,https://www.nytimes.com/interactive/2021/01/07/us/elections/electoral-college-biden-objectors.html https://www.cnbc.com/2019/01/02/nancy-pelosi-voted-house-speaker-as-democrats-take-majority.html https://www.bostonglobe.com/2023/01/04/nation/there-isnt-any-house-speaker-drama-ripples-throughout-basic-congressional-function
3,1,https://www.cnbc.com/2019/01/02/nancy-pelosi-voted-house-speaker-as-democrats-take-majority.html https://www.bostonglobe.com/2023/01/04/nation/there-isnt-any-house-speaker-drama-ripples-throughout-basic-congressional-function lalee
3,1,https://www.bostonglobe.com/2023/01/04/nation/there-isnt-any-house-speaker-drama-ripples-throughout-basic-congressional-function lalee ibssa
3,1,lalee ibssa @laleeibssa
3,1,ibssa @laleeibssa none
3,1,@laleeibssa none of
3,1,none of us
3,1,of us has
3,1,us has seen
3,1,has seen anything
3,1,seen anything like
3,1,anything like this
3,1,like this disrespect
3,1,this disrespect for
3,1,disrespect for the
3,1,for the institution
3,1,the institution in
3,1,institution in a
3,1,in a most
3,1,a most cavalier
3,1,most cavalier frivolous
3,1,cavalier frivolous way
3,1,it's  quite
3,1, quite sad
3,1,quite sad pelosi
3,1,sad pelosi said
3,1,but let's 
3,1,let's  be
3,1, be hopeful
3,1,be hopeful that
3,1,hopeful that in
3,1,in the next
3,1,next day or
3,1,day or so
3,1,or so as
3,1,so as they
3,1,as they find
3,1,they find their
3,1,find their purpose
3,1,their purpose and
3,1,purpose and their
3,1,and their unity
3,1,their unity they
3,1,unity they understand
3,1,they understand why
3,1,understand why they
3,1,why they are
3,1,they are here
3,1,are here 2:35
3,1,here 2:35 am
3,1,2:35 am ∙
3,1,am ∙ jan
3,1,∙ jan 5
3,1,jan 5 2023
3,1,5 2023 10891
3,1,2023 10891 likes
3,1,10891 likes 1953
3,1,likes 1953 retweets
3,1,1953 retweets abc
3,1,retweets abc news
3,1,abc news @abc
3,1,news @abc amid
3,1,@abc amid multiple
3,1,amid multiple failed
3,1,multiple failed house
3,1,failed house speaker
3,1,house speaker votes
3,1,speaker votes former
3,1,votes former speaker
3,1,nancy pelosi says
3,1,pelosi says thank
3,1,says thank god
3,1,thank god republicans
3,1,god republicans weren't
3,1,republicans weren't 
3,1,majority on jan
3,1,on jan 6
3,1,jan 6 because
3,1,6 because that
3,1,was happening abcn.ws/3geafat
3,1,happening abcn.ws/3geafat 4:47
3,1,abcn.ws/3geafat 4:47 pm
3,1,4:47 pm ∙
3,1,∙ jan 4
3,1,jan 4 2023
3,1,4 2023 10464
3,1,2023 10464 likes
3,1,10464 likes 2264
3,1,likes 2264 retweets
3,1,2264 retweets https://www.dallasnews.com/news/politics/2023/01/03/razor-thin-gop-majority-in-congress-rests-on-4-extra-seats-from-texas-gerrymander
